Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
997501468,000002B6,false,Rx,0,8,D2,00,00,01,F8,00,7C,57,
997601213,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
997601457,000002B6,false,Rx,0,8,E2,00,00,01,F8,00,7C,67,
997701215,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
997701458,000002B6,false,Rx,0,8,F2,00,00,01,F8,00,7C,77,
997801219,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
997801452,000002B6,false,Rx,0,8,02,00,00,01,F8,00,7C,87,
997901224,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
997901468,000002B6,false,Rx,0,8,12,00,00,01,F8,00,7C,97,
998001221,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
998001466,000002B6,false,Rx,0,8,22,00,00,01,F8,00,7C,A7,
998101219,000002B5,false,Rx,0,8,30,00,32,00,00,00,00,02,
998101462,000002B6,false,Rx,0,8,32,00,00,01,F8,00,7C,B7,
998201212,000002B5,false,Rx,0,8,40,00,32,00,00,00,00,72,
998201455,000002B6,false,Rx,0,8,42,00,00,01,F8,00,7C,C7,
998301211,000002B5,false,Rx,0,8,50,00,32,00,00,00,00,62,
998301454,000002B6,false,Rx,0,8,52,00,00,01,F8,00,7C,D7,
998401207,000002B5,false,Rx,0,8,60,00,32,00,00,00,00,52,
998401452,000002B6,false,Rx,0,8,62,00,00,01,F8,00,7C,E7,
998501212,000002B5,false,Rx,0,8,70,00,32,00,00,00,00,42,
998501447,000002B6,false,Rx,0,8,72,00,00,01,F8,00,7C,F7,
998601195,000002B5,false,Rx,0,8,80,00,32,00,00,00,00,B2,
998601439,000002B6,false,Rx,0,8,82,00,00,01,F8,00,7C,07,
998701188,000002B5,false,Rx,0,8,90,00,32,00,00,00,00,A2,
998701431,000002B6,false,Rx,0,8,92,00,00,01,F8,00,7C,17,
998801194,000002B5,false,Rx,0,8,A0,00,32,00,00,00,00,92,
998801427,000002B6,false,Rx,0,8,A2,00,00,01,F8,00,7C,27,
998901194,000002B5,false,Rx,0,8,B0,00,32,00,00,00,00,82,
998901438,000002B6,false,Rx,0,8,B2,00,00,01,F8,00,7C,37,
999001181,000002B5,false,Rx,0,8,C0,00,32,00,00,00,00,F2,
999001427,000002B6,false,Rx,0,8,C2,00,00,01,F8,00,7C,47,
999101181,000002B5,false,Rx,0,8,D0,00,32,00,00,00,00,E2,
999101424,000002B6,false,Rx,0,8,D2,00,00,01,F8,00,7C,57,
999201178,000002B5,false,Rx,0,8,E0,00,32,00,00,00,00,D2,
999201422,000002B6,false,Rx,0,8,E2,00,00,01,F8,00,7C,67,
999301188,000002B5,false,Rx,0,8,F0,00,32,00,00,00,00,C2,
999301431,000002B6,false,Rx,0,8,F2,00,00,01,F8,00,7C,77,
999401184,000002B5,false,Rx,0,8,00,00,32,00,00,00,00,32,
999401418,000002B6,false,Rx,0,8,02,00,00,01,F8,00,7C,87,
999501192,000002B5,false,Rx,0,8,10,00,32,00,00,00,00,22,
999501425,000002B6,false,Rx,0,8,12,00,00,01,F8,00,7C,97,
999601180,000002B5,false,Rx,0,8,20,00,32,00,00,00,00,12,
999601413,000002B6,false,Rx,0,8,22,00,00,01,F8,00,7C,A7,
